date,location_type,location_id,sku_id,on_hand_units,on_order_units,safety_stock_units,days_of_supply
2025-11-28,Warehouse,WH-NSW,SKU-00006,138.5,116.0,67.7,10.2
2025-11-28,Warehouse,WH-NSW,SKU-00007,113.3,208.0,111.9,5.1
2025-11-28,Warehouse,WH-NSW,SKU-00008,62.0,184.0,78.5,3.9
2025-11-28,Warehouse,WH-NSW,SKU-00009,299.4,0.0,145.6,10.3
2025-11-28,Warehouse,WH-NSW,SKU-00010,135.3,173.0,51.7,13.1
2025-11-28,Warehouse,WH-NSW,SKU-00011,40.8,221.0,37.5,5.4
2025-11-28,Warehouse,WH-NSW,SKU-00012,57.6,0.0,22.2,12.9
2025-11-28,Warehouse,WH-NSW,SKU-00013,169.7,209.0,84.5,10.0
2025-11-28,Warehouse,WH-NSW,SKU-00014,398.6,372.0,172.4,11.6
2025-11-28,Warehouse,WH-NSW,SKU-00015,200.8,122.0,112.1,9.0
2025-11-28,Warehouse,WH-NSW,SKU-00016,46.5,91.0,25.2,9.2
2025-11-28,Warehouse,WH-NSW,SKU-00017,152.3,199.0,78.4,9.7
2025-11-28,Warehouse,WH-NSW,SKU-00018,194.0,244.0,123.6,7.9
2025-11-28,Warehouse,WH-NSW,SKU-00019,136.1,122.0,110.8,6.1
2025-11-28,Warehouse,WH-NSW,SKU-00020,68.2,466.0,69.1,4.9
2025-11-28,Warehouse,WH-NSW,SKU-00021,7.8,107.6,15.7,2.5
2025-11-28,Warehouse,WH-NSW,SKU-00022,163.1,145.0,90.2,9.0
2025-11-28,Warehouse,WH-NSW,SKU-00023,83.0,503.0,142.0,2.9
2025-11-28,Warehouse,WH-NSW,SKU-00024,202.6,234.0,110.1,9.2
2025-11-28,Warehouse,WH-QLD,SKU-00001,203.4,225.0,95.6,10.6
2025-11-28,Warehouse,WH-QLD,SKU-00002,111.5,259.0,119.9,4.6
2025-11-28,Warehouse,WH-QLD,SKU-00003,83.0,120.0,70.5,5.9
2025-11-28,Warehouse,WH-QLD,SKU-00004,163.2,162.0,52.6,15.5
2025-11-28,Warehouse,WH-QLD,SKU-00005,28.0,268.0,45.0,3.1
2025-11-28,Warehouse,WH-QLD,SKU-00006,109.9,148.0,89.9,6.1
2025-11-28,Warehouse,WH-QLD,SKU-00007,70.4,665.0,181.8,1.9
2025-11-28,Warehouse,WH-QLD,SKU-00008,170.3,483.0,200.5,4.2
2025-11-28,Warehouse,WH-QLD,SKU-00009,85.4,86.0,59.5,7.2
2025-11-28,Warehouse,WH-QLD,SKU-00010,186.7,222.0,68.8,13.6
2025-11-28,Warehouse,WH-QLD,SKU-00011,66.7,94.0,28.6,11.6
2025-11-28,Warehouse,WH-QLD,SKU-00012,67.4,96.0,49.1,6.9
2025-11-28,Warehouse,WH-QLD,SKU-00013,111.8,539.8,218.9,2.6
2025-11-28,Warehouse,WH-QLD,SKU-00014,73.5,113.0,48.2,7.6
2025-11-28,Warehouse,WH-QLD,SKU-00015,117.5,0.0,59.6,9.9
2025-11-28,Warehouse,WH-QLD,SKU-00016,227.2,273.0,79.1,14.4
2025-11-28,Warehouse,WH-QLD,SKU-00017,216.1,689.0,202.0,5.3
2025-11-28,Warehouse,WH-QLD,SKU-00018,33.4,686.0,149.9,1.1
2025-11-28,Warehouse,WH-QLD,SKU-00019,347.2,0.0,163.3,10.6
2025-11-28,Warehouse,WH-QLD,SKU-00020,112.6,582.0,91.0,6.2
2025-11-28,Warehouse,WH-QLD,SKU-00021,104.3,134.7,43.2,12.1
2025-11-28,Warehouse,WH-QLD,SKU-00022,53.3,64.0,34.9,7.6
2025-11-28,Warehouse,WH-QLD,SKU-00023,273.4,307.0,161.7,8.5
2025-11-28,Warehouse,WH-VIC,SKU-00001,178.6,332.0,139.9,6.4
2025-11-28,Warehouse,WH-VIC,SKU-00002,370.0,541.0,225.8,8.2
2025-11-28,Warehouse,WH-VIC,SKU-00003,249.9,0.0,125.0,10.0
2025-11-28,Warehouse,WH-VIC,SKU-00004,41.3,576.9,90.3,2.3
2025-11-28,Warehouse,WH-VIC,SKU-00005,39.6,61.0,20.6,9.6
2025-11-28,Warehouse,WH-VIC,SKU-00006,46.7,101.0,43.4,5.4
2025-11-28,Warehouse,WH-VIC,SKU-00007,299.4,346.0,144.1,10.4
2025-11-28,Warehouse,WH-VIC,SKU-00008,263.8,337.0,152.3,8.7
2025-11-28,Warehouse,WH-VIC,SKU-00009,60.3,109.0,58.8,5.1
2025-11-28,Warehouse,WH-VIC,SKU-00010,278.3,287.0,92.1,15.1
2025-11-28,Warehouse,WH-VIC,SKU-00011,154.7,133.0,44.3,17.5
2025-11-28,Warehouse,WH-VIC,SKU-00013,196.9,286.0,136.1,7.2
2025-11-28,Warehouse,WH-VIC,SKU-00014,100.2,576.0,140.9,3.6
2025-11-28,Warehouse,WH-VIC,SKU-00015,286.0,212.0,172.9,8.3
2025-11-28,Warehouse,WH-VIC,SKU-00016,71.2,70.0,22.6,15.8
2025-11-28,Warehouse,WH-VIC,SKU-00017,97.7,194.0,80.7,6.1
2025-11-28,Warehouse,WH-VIC,SKU-00018,124.8,367.0,155.2,4.0
2025-11-28,Warehouse,WH-VIC,SKU-00019,171.2,188.0,124.7,6.9
2025-11-28,Warehouse,WH-VIC,SKU-00020,16.0,501.0,80.7,1.0
2025-11-28,Warehouse,WH-VIC,SKU-00021,70.2,283.0,48.0,7.3
2025-11-28,Warehouse,WH-VIC,SKU-00022,43.8,66.0,42.0,5.2
2025-11-28,Warehouse,WH-VIC,SKU-00023,112.5,208.0,86.7,6.5
2025-11-28,Warehouse,WH-VIC,SKU-00024,135.3,653.2,164.3,4.1
2025-11-28,Warehouse,WH-WA,SKU-00001,140.8,199.0,95.3,7.4
2025-11-28,Warehouse,WH-WA,SKU-00002,7.3,59.9,21.7,1.7
2025-11-28,Warehouse,WH-WA,SKU-00003,87.4,0.0,43.5,10.0
2025-11-28,Warehouse,WH-WA,SKU-00004,41.7,78.3,22.8,9.1
2025-11-28,Warehouse,WH-WA,SKU-00005,87.4,65.0,21.5,20.3
2025-11-28,Warehouse,WH-WA,SKU-00006,68.9,96.0,49.2,7.0
2025-11-28,Warehouse,WH-WA,SKU-00007,96.7,96.0,56.0,8.6
2025-11-28,Warehouse,WH-WA,SKU-00009,122.0,118.0,92.0,6.6
2025-11-28,Warehouse,WH-WA,SKU-00010,79.4,148.0,44.7,8.9
2025-11-28,Warehouse,WH-WA,SKU-00011,61.8,68.0,23.5,13.2
2025-11-28,Warehouse,WH-WA,SKU-00012,27.3,119.0,35.2,3.9
2025-11-28,Warehouse,WH-WA,SKU-00013,172.3,192.0,105.9,8.1
2025-11-28,Warehouse,WH-WA,SKU-00014,84.8,182.0,67.5,6.3
2025-11-28,Warehouse,WH-WA,SKU-00015,131.7,0.0,65.2,10.1
2025-11-28,Warehouse,WH-WA,SKU-00016,41.5,58.0,16.6,12.5
2025-11-28,Warehouse,WH-WA,SKU-00017,83.7,183.2,95.1,4.4
2025-11-28,Warehouse,WH-WA,SKU-00018,253.8,239.0,102.7,12.4
2025-11-28,Warehouse,WH-WA,SKU-00019,5.1,61.0,22.9,1.1
2025-11-28,Warehouse,WH-WA,SKU-00020,143.3,126.0,37.5,19.1
2025-11-28,Warehouse,WH-WA,SKU-00021,102.1,103.0,35.6,14.4
2025-11-28,Warehouse,WH-WA,SKU-00022,46.8,68.0,27.6,8.5
2025-11-28,Warehouse,WH-WA,SKU-00023,0.0,212.0,47.3,0.0
2025-11-28,Warehouse,WH-WA,SKU-00024,69.1,0.0,23.6,14.7
2025-12-05,Store,STR-01,SKU-00003,66.0,0.0,31.1,6.4
2025-12-05,Store,STR-01,SKU-00007,111.9,103.0,86.4,3.9
2025-12-05,Store,STR-01,SKU-00001,29.0,65.0,41.0,2.1
2025-12-05,Store,STR-01,SKU-00004,75.9,0.0,36.0,6.3
2025-12-05,Store,STR-01,SKU-00015,44.1,88.0,57.9,2.3
2025-12-05,Store,STR-01,SKU-00023,27.9,119.5,52.0,1.6
2025-12-05,Store,STR-01,SKU-00024,50.1,73.0,49.8,3.0
2025-12-05,Store,STR-01,SKU-00008,24.6,50.0,35.5,2.1
2025-12-05,Store,STR-01,SKU-00010,29.1,35.0,25.4,3.4
2025-12-05,Store,STR-01,SKU-00002,158.2,0.0,73.8,6.4
2025-12-05,Store,STR-01,SKU-00009,62.9,0.0,35.3,5.4
2025-12-05,Store,STR-01,SKU-00020,34.0,29.0,22.3,4.6
2025-12-05,Store,STR-01,SKU-00021,20.9,0.0,10.9,5.8
2025-12-05,Store,STR-01,SKU-00014,34.1,66.0,42.4,2.4
2025-12-05,Store,STR-01,SKU-00019,67.2,64.0,52.0,3.9
2025-12-05,Store,STR-01,SKU-00018,105.2,78.0,64.6,4.9
2025-12-05,Store,STR-01,SKU-00022,20.4,35.0,25.2,2.4
2025-12-05,Store,STR-01,SKU-00011,8.9,15.0,9.5,2.8
2025-12-05,Store,STR-01,SKU-00013,62.9,55.0,41.6,4.5
2025-12-05,Store,STR-02,SKU-00020,54.5,0.0,28.7,5.7
2025-12-05,Store,STR-02,SKU-00010,15.1,21.0,14.5,3.1
2025-12-05,Store,STR-02,SKU-00015,49.5,64.0,45.0,3.3
2025-12-05,Store,STR-02,SKU-00018,48.1,69.0,49.8,2.9
2025-12-05,Store,STR-02,SKU-00002,120.5,0.0,71.5,5.1
2025-12-05,Store,STR-02,SKU-00011,12.7,15.0,10.8,3.5
2025-12-05,Store,STR-02,SKU-00003,110.0,0.0,49.4,6.7
2025-12-05,Store,STR-02,SKU-00014,120.3,0.0,61.2,5.9
2025-12-05,Store,STR-02,SKU-00008,104.5,0.0,47.1,6.7
2025-12-05,Store,STR-02,SKU-00012,25.8,0.0,13.3,5.8
2025-12-05,Store,STR-02,SKU-00016,12.8,18.0,15.1,2.5
2025-12-05,Store,STR-02,SKU-00009,110.9,0.0,57.5,5.8
2025-12-05,Store,STR-02,SKU-00023,69.9,78.0,52.2,4.0
2025-12-05,Store,STR-02,SKU-00019,87.4,0.0,41.8,6.3
2025-12-05,Store,STR-02,SKU-00024,68.1,0.0,35.3,5.8
2025-12-05,Store,STR-02,SKU-00007,42.2,95.0,67.1,1.9
2025-12-05,Store,STR-02,SKU-00006,26.5,30.0,23.1,3.4
2025-12-05,Store,STR-02,SKU-00013,24.7,76.0,50.7,1.5
2025-12-05,Store,STR-02,SKU-00022,49.2,0.0,24.4,6.0
2025-12-05,Store,STR-03,SKU-00018,60.3,55.0,40.7,4.4
2025-12-05,Store,STR-03,SKU-00019,131.6,0.0,67.3,5.9
2025-12-05,Store,STR-03,SKU-00008,61.8,122.0,74.0,2.5
2025-12-05,Store,STR-03,SKU-00016,62.0,0.0,30.0,6.2
2025-12-05,Store,STR-03,SKU-00001,0.0,40.9,57.4,0.0
2025-12-05,Store,STR-03,SKU-00021,21.7,0.0,12.2,5.3
2025-12-05,Store,STR-03,SKU-00013,91.8,100.0,67.7,4.1
2025-12-05,Store,STR-03,SKU-00004,5.3,26.0,16.7,0.9
2025-12-05,Store,STR-03,SKU-00017,45.0,83.0,69.5,1.9
2025-12-05,Store,STR-03,SKU-00005,11.3,17.0,12.1,2.8
2025-12-05,Store,STR-03,SKU-00006,40.0,34.0,26.1,4.6
2025-12-05,Store,STR-03,SKU-00020,31.2,40.0,25.1,3.7
2025-12-05,Store,STR-03,SKU-00015,78.2,0.0,35.7,6.6
2025-12-05,Store,STR-03,SKU-00009,74.1,0.0,35.7,6.2
2025-12-05,Store,STR-03,SKU-00023,41.2,0.0,35.4,3.5
2025-12-05,Store,STR-03,SKU-00002,34.5,52.0,37.3,2.8
2025-12-05,Store,STR-03,SKU-00007,54.7,77.0,57.1,2.9
2025-12-05,Store,STR-03,SKU-00010,17.4,26.0,20.6,2.5
2025-12-05,Store,STR-03,SKU-00011,35.7,0.0,17.2,6.2
2025-12-05,Store,STR-04,SKU-00015,23.3,22.0,17.4,4.0
2025-12-05,Store,STR-04,SKU-00003,49.0,0.0,26.1,5.6
2025-12-05,Store,STR-04,SKU-00004,16.4,0.0,9.3,5.3
2025-12-05,Store,STR-04,SKU-00013,2.1,116.0,41.7,0.1
2025-12-05,Store,STR-04,SKU-00014,28.8,31.2,21.2,4.1
2025-12-05,Store,STR-04,SKU-00011,17.6,0.0,8.0,6.6
2025-12-05,Store,STR-04,SKU-00020,18.5,23.0,16.8,3.3
2025-12-05,Store,STR-04,SKU-00007,24.1,53.0,33.6,2.2
2025-12-05,Store,STR-04,SKU-00018,74.9,62.0,48.3,4.6
2025-12-05,Store,STR-04,SKU-00021,25.3,0.0,12.8,5.9
2025-12-05,Store,STR-04,SKU-00001,21.8,80.9,36.3,1.8
2025-12-05,Store,STR-04,SKU-00010,15.8,26.0,17.6,2.7
2025-12-05,Store,STR-04,SKU-00022,15.9,23.0,16.6,2.9
2025-12-05,Store,STR-04,SKU-00006,33.2,27.0,21.3,4.7
2025-12-05,Store,STR-04,SKU-00017,10.9,50.4,32.2,1.0
2025-12-05,Store,STR-04,SKU-00009,89.0,0.0,37.8,7.1
2025-12-05,Store,STR-04,SKU-00012,27.3,0.0,11.4,7.2
2025-12-05,Store,STR-04,SKU-00016,15.2,13.0,10.0,4.6
2025-12-05,Store,STR-04,SKU-00005,10.5,10.0,8.3,3.8
2025-12-05,Store,STR-05,SKU-00005,23.0,0.0,12.4,5.6
2025-12-05,Store,STR-05,SKU-00024,38.2,59.0,48.8,2.3
2025-12-05,Store,STR-05,SKU-00004,19.6,32.0,18.2,3.2
2025-12-05,Store,STR-05,SKU-00021,37.6,0.0,17.9,6.3
2025-12-05,Store,STR-05,SKU-00002,120.7,0.0,61.7,5.9
2025-12-05,Store,STR-05,SKU-00018,22.6,46.0,28.4,2.4
2025-12-05,Store,STR-05,SKU-00020,42.2,32.0,26.2,4.8
2025-12-05,Store,STR-05,SKU-00014,48.4,61.0,42.1,3.4
2025-12-05,Store,STR-05,SKU-00010,39.5,45.0,29.8,4.0
2025-12-05,Store,STR-05,SKU-00001,23.8,65.0,43.0,1.7
2025-12-05,Store,STR-05,SKU-00019,52.8,0.0,22.9,6.9
2025-12-05,Store,STR-05,SKU-00015,101.8,0.0,45.8,6.7
2025-12-05,Store,STR-05,SKU-00011,29.3,0.0,17.0,5.2
2025-12-05,Store,STR-05,SKU-00016,13.3,21.0,13.5,3.0
2025-12-05,Store,STR-05,SKU-00013,46.5,54.0,40.1,3.5
2025-12-05,Store,STR-05,SKU-00008,113.2,0.0,55.8,6.1
2025-12-05,Store,STR-05,SKU-00006,42.9,31.0,26.1,4.9
2025-12-05,Store,STR-05,SKU-00017,95.3,0.0,48.4,5.9
2025-12-05,Store,STR-05,SKU-00003,58.5,58.0,43.9,4.0
2025-12-05,Store,STR-06,SKU-00011,8.0,16.0,11.6,2.1
2025-12-05,Store,STR-06,SKU-00015,29.1,34.0,22.3,3.9
2025-12-05,Store,STR-06,SKU-00014,92.8,0.0,42.3,6.6
2025-12-05,Store,STR-06,SKU-00017,71.3,62.0,47.1,4.5
2025-12-05,Store,STR-06,SKU-00006,38.5,0.0,17.5,6.6
2025-12-05,Store,STR-06,SKU-00004,29.0,0.0,16.9,5.1
2025-12-05,Store,STR-06,SKU-00022,30.1,42.0,29.7,3.0
2025-12-05,Store,STR-06,SKU-00005,5.3,0.0,8.2,1.9
2025-12-05,Store,STR-06,SKU-00024,61.1,0.0,30.7,6.0
2025-12-05,Store,STR-06,SKU-00020,14.1,18.0,12.7,3.3
2025-12-05,Store,STR-06,SKU-00003,45.6,55.0,35.5,3.9
2025-12-05,Store,STR-06,SKU-00023,43.0,39.4,33.0,3.9
2025-12-05,Store,STR-06,SKU-00010,30.8,0.0,16.5,5.6
2025-12-05,Store,STR-06,SKU-00021,18.7,0.0,9.4,5.9
2025-12-05,Store,STR-06,SKU-00018,23.9,37.0,24.3,2.9
2025-12-05,Store,STR-06,SKU-00002,47.5,48.0,33.7,4.2
2025-12-05,Store,STR-06,SKU-00019,22.9,35.0,24.7,2.8
2025-12-05,Store,STR-06,SKU-00009,33.7,42.0,29.9,3.4
2025-12-05,Store,STR-06,SKU-00001,9.7,114.0,43.7,0.7
2025-12-05,Store,STR-07,SKU-00014,61.0,0.0,28.9,6.3
2025-12-05,Store,STR-07,SKU-00022,32.4,27.0,21.0,4.6
2025-12-05,Store,STR-07,SKU-00005,29.2,0.0,14.9,5.9
2025-12-05,Store,STR-07,SKU-00012,51.5,0.0,29.5,5.2
2025-12-05,Store,STR-07,SKU-00013,81.4,99.0,63.7,3.8
2025-12-05,Store,STR-07,SKU-00019,71.0,0.0,30.7,6.9
2025-12-05,Store,STR-07,SKU-00016,16.4,22.0,17.4,2.8
2025-12-05,Store,STR-07,SKU-00010,33.7,25.0,20.7,4.9
2025-12-05,Store,STR-07,SKU-00021,20.8,18.0,13.7,4.6
2025-12-05,Store,STR-07,SKU-00004,27.2,0.0,14.9,5.5
2025-12-05,Store,STR-07,SKU-00007,45.0,77.4,52.0,2.6
2025-12-05,Store,STR-07,SKU-00018,55.5,67.0,49.2,3.4
2025-12-05,Store,STR-07,SKU-00002,28.3,48.0,34.7,2.4
2025-12-05,Store,STR-07,SKU-00023,27.7,86.4,61.7,1.3
2025-12-05,Store,STR-07,SKU-00008,38.0,71.0,46.2,2.5
2025-12-05,Store,STR-07,SKU-00006,51.8,0.0,27.8,5.6
2025-12-05,Store,STR-07,SKU-00017,45.5,81.0,51.7,2.6
2025-12-05,Store,STR-07,SKU-00020,56.5,0.0,29.5,5.7
2025-12-05,Store,STR-07,SKU-00003,49.8,56.0,42.3,3.5
2025-12-05,Store,STR-08,SKU-00009,31.4,0.0,17.4,5.4
2025-12-05,Store,STR-08,SKU-00014,21.7,25.0,19.3,3.4
2025-12-05,Store,STR-08,SKU-00006,11.5,12.0,8.3,4.2
2025-12-05,Store,STR-08,SKU-00001,12.2,47.0,20.9,1.8
2025-12-05,Store,STR-08,SKU-00020,16.3,0.0,5.7,8.5
2025-12-05,Store,STR-08,SKU-00021,11.1,13.0,8.5,3.9
2025-12-05,Store,STR-08,SKU-00011,4.3,10.0,6.1,2.1
2025-12-05,Store,STR-08,SKU-00018,24.6,0.0,13.3,5.6
2025-12-05,Store,STR-08,SKU-00023,16.4,48.0,28.4,1.7
2025-12-05,Store,STR-08,SKU-00019,28.0,0.0,13.8,6.1
2025-12-05,Store,STR-08,SKU-00017,46.4,0.0,24.8,5.6
2025-12-05,Store,STR-08,SKU-00004,5.3,6.0,4.4,3.7
2025-12-05,Store,STR-08,SKU-00010,14.2,12.0,9.2,4.6
2025-12-05,Store,STR-08,SKU-00013,40.5,0.0,21.8,5.6
2025-12-05,Store,STR-08,SKU-00002,9.9,22.0,13.0,2.3
2025-12-05,Store,STR-08,SKU-00012,6.5,12.0,9.7,2.0
2025-12-05,Store,STR-08,SKU-00015,36.5,0.0,21.7,5.0
2025-12-05,Store,STR-08,SKU-00024,14.1,22.0,14.1,3.0
2025-12-05,Store,STR-08,SKU-00005,5.1,8.0,4.6,3.3
2025-12-05,Warehouse,WH-NSW,SKU-00001,124.9,150.0,72.8,8.6
2025-12-05,Warehouse,WH-NSW,SKU-00002,487.2,354.0,175.3,13.9
2025-12-05,Warehouse,WH-NSW,SKU-00003,280.5,0.0,141.5,9.9
2025-12-05,Warehouse,WH-NSW,SKU-00004,60.6,88.0,28.2,10.7
2025-12-05,Warehouse,WH-NSW,SKU-00005,0.0,64.2,13.7,0.0
2025-12-05,Warehouse,WH-NSW,SKU-00006,168.5,113.0,67.7,12.4
2025-12-05,Warehouse,WH-NSW,SKU-00007,138.3,268.0,111.9,6.2
2025-12-05,Warehouse,WH-NSW,SKU-00008,119.0,193.0,78.5,7.6
2025-12-05,Warehouse,WH-NSW,SKU-00009,306.4,0.0,145.6,10.5
2025-12-05,Warehouse,WH-NSW,SKU-00010,51.3,325.0,51.7,5.0
2025-12-05,Warehouse,WH-NSW,SKU-00011,87.8,110.0,37.5,11.7
2025-12-05,Warehouse,WH-NSW,SKU-00012,40.6,52.0,22.2,9.1
2025-12-05,Warehouse,WH-NSW,SKU-00013,33.7,209.0,84.5,2.0
2025-12-05,Warehouse,WH-NSW,SKU-00014,492.6,335.0,172.4,14.3
2025-12-05,Warehouse,WH-NSW,SKU-00015,133.8,155.0,112.1,6.0
2025-12-05,Warehouse,WH-NSW,SKU-00016,96.5,79.0,25.2,19.1
2025-12-05,Warehouse,WH-NSW,SKU-00017,158.3,193.0,78.4,10.1
2025-12-05,Warehouse,WH-NSW,SKU-00018,222.0,265.0,123.6,9.0
2025-12-05,Warehouse,WH-NSW,SKU-00019,132.1,152.0,110.8,6.0
2025-12-05,Warehouse,WH-NSW,SKU-00020,190.2,238.0,69.1,13.8
2025-12-05,Warehouse,WH-NSW,SKU-00021,45.4,57.0,15.7,14.5
2025-12-05,Warehouse,WH-NSW,SKU-00022,193.1,182.0,90.2,10.7
2025-12-05,Warehouse,WH-NSW,SKU-00023,261.6,257.0,142.0,9.2
2025-12-05,Warehouse,WH-NSW,SKU-00024,264.6,221.0,110.1,12.0
2025-12-05,Warehouse,WH-QLD,SKU-00001,0.0,387.6,95.6,0.0
2025-12-05,Warehouse,WH-QLD,SKU-00002,158.5,317.0,119.9,6.6
2025-12-05,Warehouse,WH-QLD,SKU-00003,93.0,110.0,70.5,6.6
2025-12-05,Warehouse,WH-QLD,SKU-00004,116.2,162.0,52.6,11.0
2025-12-05,Warehouse,WH-QLD,SKU-00005,104.0,127.0,45.0,11.6
2025-12-05,Warehouse,WH-QLD,SKU-00006,264.9,0.0,89.9,14.7
2025-12-05,Warehouse,WH-QLD,SKU-00007,0.0,660.0,181.8,0.0
2025-12-05,Warehouse,WH-QLD,SKU-00008,312.3,457.0,200.5,7.8
2025-12-05,Warehouse,WH-QLD,SKU-00009,68.4,103.0,59.5,5.7
2025-12-05,Warehouse,WH-QLD,SKU-00010,73.7,430.0,68.8,5.4
2025-12-05,Warehouse,WH-QLD,SKU-00011,17.7,193.0,28.6,3.1
2025-12-05,Warehouse,WH-QLD,SKU-00012,128.4,0.0,49.1,13.1
2025-12-05,Warehouse,WH-QLD,SKU-00013,152.5,828.2,218.9,3.5
2025-12-05,Warehouse,WH-QLD,SKU-00014,112.5,119.0,48.2,11.7
2025-12-05,Warehouse,WH-QLD,SKU-00015,116.5,0.0,59.6,9.8
2025-12-05,Warehouse,WH-QLD,SKU-00016,134.2,273.0,79.1,8.5
2025-12-05,Warehouse,WH-QLD,SKU-00017,231.1,344.0,202.0,5.7
2025-12-05,Warehouse,WH-QLD,SKU-00018,92.4,627.0,149.9,3.1
2025-12-05,Warehouse,WH-QLD,SKU-00019,348.2,0.0,163.3,10.7
2025-12-05,Warehouse,WH-QLD,SKU-00020,246.6,304.0,91.0,13.6
2025-12-05,Warehouse,WH-QLD,SKU-00021,49.3,268.7,43.2,5.7
2025-12-05,Warehouse,WH-QLD,SKU-00022,62.3,56.0,34.9,8.9
2025-12-05,Warehouse,WH-QLD,SKU-00023,0.0,586.0,161.7,0.0
2025-12-05,Warehouse,WH-VIC,SKU-00001,115.9,510.8,139.9,4.1
2025-12-05,Warehouse,WH-VIC,SKU-00002,534.0,550.0,225.8,11.8
2025-12-05,Warehouse,WH-VIC,SKU-00003,205.9,154.0,125.0,8.2
2025-12-05,Warehouse,WH-VIC,SKU-00004,215.2,297.0,90.3,11.9
2025-12-05,Warehouse,WH-VIC,SKU-00005,83.6,68.0,20.6,20.3
2025-12-05,Warehouse,WH-VIC,SKU-00006,80.7,69.0,43.4,9.3
2025-12-05,Warehouse,WH-VIC,SKU-00007,45.4,600.0,144.1,1.6
2025-12-05,Warehouse,WH-VIC,SKU-00008,368.8,362.0,152.3,12.1
2025-12-05,Warehouse,WH-VIC,SKU-00009,76.3,93.0,58.8,6.5
2025-12-05,Warehouse,WH-VIC,SKU-00010,116.3,591.0,92.1,6.3
2025-12-05,Warehouse,WH-VIC,SKU-00011,94.7,133.0,44.3,10.7
2025-12-05,Warehouse,WH-VIC,SKU-00013,207.9,229.0,136.1,7.6
2025-12-05,Warehouse,WH-VIC,SKU-00014,145.2,282.0,140.9,5.2
2025-12-05,Warehouse,WH-VIC,SKU-00015,223.0,275.0,172.9,6.4
2025-12-05,Warehouse,WH-VIC,SKU-00016,33.2,140.0,22.6,7.4
2025-12-05,Warehouse,WH-VIC,SKU-00017,170.7,191.0,80.7,10.6
2025-12-05,Warehouse,WH-VIC,SKU-00018,211.8,294.0,155.2,6.8
2025-12-05,Warehouse,WH-VIC,SKU-00019,155.2,140.0,124.7,6.2
2025-12-05,Warehouse,WH-VIC,SKU-00020,137.0,509.0,80.7,8.5
2025-12-05,Warehouse,WH-VIC,SKU-00021,122.2,149.0,48.0,12.7
2025-12-05,Warehouse,WH-VIC,SKU-00022,38.8,101.0,42.0,4.6
2025-12-05,Warehouse,WH-VIC,SKU-00023,88.5,300.0,86.7,5.1
2025-12-05,Warehouse,WH-VIC,SKU-00024,173.5,331.0,164.3,5.3
2025-12-05,Warehouse,WH-WA,SKU-00001,71.1,355.8,95.3,3.7
2025-12-05,Warehouse,WH-WA,SKU-00002,23.2,59.0,21.7,5.3
2025-12-05,Warehouse,WH-WA,SKU-00003,55.4,70.0,43.5,6.4
2025-12-05,Warehouse,WH-WA,SKU-00004,92.1,77.0,22.8,20.2
2025-12-05,Warehouse,WH-WA,SKU-00005,41.4,65.0,21.5,9.6
2025-12-05,Warehouse,WH-WA,SKU-00006,80.9,85.0,49.2,8.2
2025-12-05,Warehouse,WH-WA,SKU-00007,80.6,117.1,56.0,7.2
2025-12-05,Warehouse,WH-WA,SKU-00009,116.0,101.0,92.0,6.3
2025-12-05,Warehouse,WH-WA,SKU-00010,176.4,129.0,44.7,19.7
2025-12-05,Warehouse,WH-WA,SKU-00011,18.8,154.0,23.5,4.0
2025-12-05,Warehouse,WH-WA,SKU-00012,99.3,0.0,35.2,14.1
2025-12-05,Warehouse,WH-WA,SKU-00013,130.7,202.9,105.9,6.2
2025-12-05,Warehouse,WH-WA,SKU-00014,125.8,141.8,67.5,9.3
2025-12-05,Warehouse,WH-WA,SKU-00015,139.7,0.0,65.2,10.7
2025-12-05,Warehouse,WH-WA,SKU-00016,13.5,114.0,16.6,4.1
2025-12-05,Warehouse,WH-WA,SKU-00017,90.9,207.0,95.1,4.8
2025-12-05,Warehouse,WH-WA,SKU-00018,30.8,462.0,102.7,1.5
2025-12-05,Warehouse,WH-WA,SKU-00019,43.1,0.0,22.9,9.4
2025-12-05,Warehouse,WH-WA,SKU-00020,78.3,126.0,37.5,10.4
2025-12-05,Warehouse,WH-WA,SKU-00021,34.7,214.0,35.6,4.9
2025-12-05,Warehouse,WH-WA,SKU-00022,64.8,0.0,27.6,11.7
2025-12-05,Warehouse,WH-WA,SKU-00023,30.0,182.0,47.3,3.2
2025-12-05,Warehouse,WH-WA,SKU-00024,7.1,63.0,23.6,1.5
2025-12-12,Store,STR-01,SKU-00003,27.0,44.0,31.1,2.6
2025-12-12,Store,STR-01,SKU-00007,92.9,118.0,86.4,3.2
2025-12-12,Store,STR-01,SKU-00001,53.0,63.0,41.0,3.9
2025-12-12,Store,STR-01,SKU-00004,25.9,42.0,36.0,2.2
2025-12-12,Store,STR-01,SKU-00015,64.1,79.0,57.9,3.3
2025-12-12,Store,STR-01,SKU-00023,46.4,79.0,52.0,2.7
2025-12-12,Store,STR-01,SKU-00024,49.1,64.0,49.8,3.0
2025-12-12,Store,STR-01,SKU-00008,30.6,44.0,35.5,2.6
2025-12-12,Store,STR-01,SKU-00010,41.1,31.0,25.4,4.8
2025-12-12,Store,STR-01,SKU-00002,118.2,91.0,73.8,4.8
2025-12-12,Store,STR-01,SKU-00009,36.9,44.0,35.3,3.1
