store_id,sku_id,category,region,store_format,week,units_sold,revenue,promo_flag,unit_price,avg_temp_c,precipitation_mm,holiday_count,week_of_year,month,week_sin,week_cos,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,store_format_enc,category_enc,combo_mean_hist,forecast_units_advanced,forecast_units_baseline
STR-03,SKU-00002,Snacks,QLD,Metro,2026-06-15,84,271.32,False,3.23,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,89.0,96.0,86.0,93.25,7.182153808805065,1.0,5.0,102.32608695652173,94.7516322906047,93.25
STR-03,SKU-00002,Snacks,QLD,Metro,2026-06-22,90,290.7,False,3.23,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,84.0,89.0,102.0,92.75,7.8898669190297355,1.0,5.0,102.32608695652173,90.51654478717349,92.75
STR-03,SKU-00002,Snacks,QLD,Metro,2026-06-29,89,287.47,False,3.23,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,90.0,84.0,96.0,89.75,4.924428900898031,1.0,5.0,102.32608695652173,94.53646520027573,89.75
STR-03,SKU-00002,Snacks,QLD,Metro,2026-07-06,89,287.47,False,3.23,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,89.0,90.0,89.0,88.0,2.7080128015452827,1.0,5.0,102.32608695652173,91.44192777236239,88.0
STR-03,SKU-00002,Snacks,QLD,Metro,2026-07-13,98,316.53999999999996,False,3.23,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,89.0,89.0,84.0,88.0,2.7080128015452827,1.0,5.0,102.32608695652173,92.2853731647267,88.0
STR-03,SKU-00002,Snacks,QLD,Metro,2026-07-20,89,287.47,False,3.23,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,98.0,89.0,90.0,91.5,4.358898943540652,1.0,5.0,102.32608695652173,93.32788816411966,91.5
STR-03,SKU-00002,Snacks,QLD,Metro,2026-07-27,60,193.8,False,3.2299999999999995,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,89.0,98.0,89.0,91.25,4.499999999999979,1.0,5.0,102.32608695652173,94.50148196550826,91.25
STR-03,SKU-00004,Household,QLD,Metro,2026-06-08,37,356.31,False,9.63,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,34.0,46.0,52.0,67.25,47.09830145557269,1.0,3.0,46.32608695652174,45.436852811280886,67.25
STR-03,SKU-00004,Household,QLD,Metro,2026-06-15,43,414.09000000000003,False,9.63,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,37.0,34.0,137.0,63.5,49.264591747014414,1.0,3.0,46.32608695652174,42.21116812815622,63.5
STR-03,SKU-00004,Household,QLD,Metro,2026-06-22,56,539.28,False,9.63,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,43.0,37.0,46.0,40.0,5.477225575051716,1.0,3.0,46.32608695652174,44.18638871567019,40.0
STR-03,SKU-00004,Household,QLD,Metro,2026-06-29,42,404.46000000000004,False,9.63,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,56.0,43.0,34.0,42.5,9.746794344808995,1.0,3.0,46.32608695652174,44.325576113710994,42.5
STR-03,SKU-00004,Household,QLD,Metro,2026-07-06,45,433.35,False,9.63,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,42.0,56.0,37.0,44.5,8.103497187428848,1.0,3.0,46.32608695652174,45.889146939141675,44.5
STR-03,SKU-00004,Household,QLD,Metro,2026-07-13,42,404.46000000000004,False,9.63,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,45.0,42.0,43.0,46.5,6.454972243679074,1.0,3.0,46.32608695652174,47.092267914156196,46.5
STR-03,SKU-00004,Household,QLD,Metro,2026-07-20,42,404.46000000000004,False,9.63,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,42.0,45.0,56.0,46.25,6.6520673478250805,1.0,3.0,46.32608695652174,45.878214904057465,46.25
STR-03,SKU-00004,Household,QLD,Metro,2026-07-27,28,269.64,False,9.63,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,42.0,42.0,42.0,42.75,1.500000000000199,1.0,3.0,46.32608695652174,46.61956007793845,42.75
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-06-08,26,89.17999999999999,False,3.43,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,28.0,37.0,32.0,30.25,5.560275772537425,1.0,4.0,32.21739130434783,31.71011257637615,30.25
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-06-15,40,137.2,False,3.43,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,26.0,28.0,24.0,28.75,5.737304826019501,1.0,4.0,32.21739130434783,31.44080668281424,28.75
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-06-22,30,102.9,False,3.43,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,40.0,26.0,37.0,32.75,6.800735254367722,1.0,4.0,32.21739130434783,32.88287338537125,32.75
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-06-29,30,102.9,False,3.43,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,30.0,40.0,28.0,31.0,6.2182527020592095,1.0,4.0,32.21739130434783,31.773836920282033,31.0
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-07-06,38,130.34,False,3.43,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,30.0,30.0,26.0,31.5,5.972157622389639,1.0,4.0,32.21739130434783,31.58584406009098,31.5
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-07-13,28,96.03999999999999,False,3.43,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,38.0,30.0,40.0,34.5,5.259911279353166,1.0,4.0,32.21739130434783,32.044687027540725,34.5
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-07-20,40,137.2,False,3.43,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,28.0,38.0,30.0,31.5,4.434711565216689,1.0,4.0,32.21739130434783,31.24590941658979,31.5
STR-03,SKU-00005,Personal Care,QLD,Metro,2026-07-27,22,75.46,False,3.4300000000000006,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,40.0,28.0,30.0,34.0,5.887840577551897,1.0,4.0,32.21739130434783,31.288616914116673,34.0
STR-03,SKU-00006,Frozen,QLD,Metro,2026-06-08,101,793.86,False,7.86,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,77.0,70.0,73.0,78.75,11.206396982676155,1.0,2.0,73.30434782608695,76.90513354673793,78.75
STR-03,SKU-00006,Frozen,QLD,Metro,2026-06-15,87,683.8199999999999,False,7.86,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,101.0,77.0,95.0,85.75,14.637281168304444,1.0,2.0,73.30434782608695,80.5148047883628,85.75
STR-03,SKU-00006,Frozen,QLD,Metro,2026-06-22,84,660.24,False,7.86,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,87.0,101.0,70.0,83.75,13.45052663157345,1.0,2.0,73.30434782608695,78.14505404864181,83.75
STR-03,SKU-00006,Frozen,QLD,Metro,2026-06-29,92,723.12,False,7.86,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,84.0,87.0,77.0,87.25,10.078855755160566,1.0,2.0,73.30434782608695,79.54110783398801,87.25
STR-03,SKU-00006,Frozen,QLD,Metro,2026-07-06,85,668.1,False,7.86,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,92.0,84.0,101.0,91.0,7.438637868140461,1.0,2.0,73.30434782608695,80.01694714958894,91.0
STR-03,SKU-00006,Frozen,QLD,Metro,2026-07-13,83,652.38,False,7.86,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,85.0,92.0,87.0,87.0,3.559026084010429,1.0,2.0,73.30434782608695,78.80910991690004,87.0
STR-03,SKU-00006,Frozen,QLD,Metro,2026-07-20,81,636.66,False,7.86,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,83.0,85.0,84.0,86.0,4.082482904638623,1.0,2.0,73.30434782608695,77.04533726813216,86.0
STR-03,SKU-00006,Frozen,QLD,Metro,2026-07-27,53,416.58,False,7.860000000000001,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,81.0,83.0,92.0,85.25,4.787135538781685,1.0,2.0,73.30434782608695,78.74478712300196,85.25
STR-03,SKU-00007,Beverages,QLD,Metro,2026-06-08,106,468.52,False,4.42,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,105.0,106.0,123.0,111.5,8.266397845091458,1.0,0.0,170.6304347826087,111.44301705573585,111.5
STR-03,SKU-00007,Beverages,QLD,Metro,2026-06-15,106,468.52,False,4.42,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,106.0,105.0,112.0,107.25,3.2015621187163266,1.0,0.0,170.6304347826087,113.30663294416752,107.25
STR-03,SKU-00007,Beverages,QLD,Metro,2026-06-22,98,433.16,False,4.42,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,106.0,106.0,106.0,105.75,0.4999999999993806,1.0,0.0,170.6304347826087,109.48878122940476,105.75
STR-03,SKU-00007,Beverages,QLD,Metro,2026-06-29,107,472.94,False,4.42,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,98.0,106.0,105.0,103.75,3.8622100754187434,1.0,0.0,170.6304347826087,105.37722255157757,103.75
STR-03,SKU-00007,Beverages,QLD,Metro,2026-07-06,94,353.6,False,4.42,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,107.0,98.0,106.0,104.25,4.193248541802968,1.0,0.0,170.6304347826087,109.27837689001997,104.25
STR-03,SKU-00007,Beverages,QLD,Metro,2026-07-13,100,442.0,False,4.42,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,94.0,107.0,106.0,101.25,6.2915286960589105,1.0,0.0,170.6304347826087,100.00442717025038,101.25
STR-03,SKU-00007,Beverages,QLD,Metro,2026-07-20,98,433.16,False,4.42,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,100.0,94.0,98.0,99.75,5.439056290693519,1.0,0.0,170.6304347826087,98.87486212243071,99.75
STR-03,SKU-00007,Beverages,QLD,Metro,2026-07-27,67,296.14,False,4.42,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,98.0,100.0,107.0,99.75,5.439056290693519,1.0,0.0,170.6304347826087,97.61263259871218,99.75
STR-03,SKU-00008,Snacks,QLD,Metro,2026-06-08,165,433.95000000000005,False,2.63,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,163.0,192.0,164.0,174.5,13.771952173409083,1.0,5.0,206.19565217391303,158.68921266642747,174.5
STR-03,SKU-00008,Snacks,QLD,Metro,2026-06-15,178,468.14,False,2.63,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,165.0,163.0,179.0,174.75,13.524668819112252,1.0,5.0,206.19565217391303,158.96404307655268,174.75
STR-03,SKU-00008,Snacks,QLD,Metro,2026-06-22,147,386.61,False,2.63,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,178.0,165.0,192.0,174.5,13.428824718989144,1.0,5.0,206.19565217391303,170.44800165619174,174.5
STR-03,SKU-00008,Snacks,QLD,Metro,2026-06-29,172,452.36,False,2.63,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,147.0,178.0,163.0,163.25,12.71154331044558,1.0,5.0,206.19565217391303,151.09382418336665,163.25
STR-03,SKU-00008,Snacks,QLD,Metro,2026-07-06,157,412.91,False,2.63,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,172.0,147.0,165.0,165.5,13.428824718989139,1.0,5.0,206.19565217391303,158.5384041855983,165.5
STR-03,SKU-00008,Snacks,QLD,Metro,2026-07-13,168,441.84000000000003,False,2.63,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,157.0,172.0,178.0,163.5,14.106735979665897,1.0,5.0,206.19565217391303,152.57203976020935,163.5
STR-03,SKU-00008,Snacks,QLD,Metro,2026-07-20,166,436.58,False,2.63,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,168.0,157.0,147.0,161.0,11.284207253207185,1.0,5.0,206.19565217391303,158.42256206268726,161.0
STR-03,SKU-00008,Snacks,QLD,Metro,2026-07-27,144,378.72,False,2.63,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,166.0,168.0,172.0,165.75,6.344288770224791,1.0,5.0,206.19565217391303,156.94993802370564,165.75
STR-03,SKU-00009,Dairy,QLD,Metro,2026-06-08,98,667.38,False,6.81,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,105.0,99.0,106.0,105.75,5.7373048260195105,1.0,1.0,94.76086956521739,105.37971932488163,105.75
STR-03,SKU-00009,Dairy,QLD,Metro,2026-06-15,95,646.95,False,6.81,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,98.0,105.0,113.0,103.75,6.898067362191633,1.0,1.0,94.76086956521739,102.54638593613653,103.75
STR-03,SKU-00009,Dairy,QLD,Metro,2026-06-22,112,762.72,False,6.81,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,95.0,98.0,99.0,99.25,4.193248541803056,1.0,1.0,94.76086956521739,95.3495088802572,99.25
STR-03,SKU-00009,Dairy,QLD,Metro,2026-06-29,99,674.1899999999999,False,6.81,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,112.0,95.0,105.0,102.5,7.593857166596354,1.0,1.0,94.76086956521739,104.72473540445588,102.5
STR-03,SKU-00009,Dairy,QLD,Metro,2026-07-06,92,626.52,False,6.81,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,99.0,112.0,98.0,101.0,7.52772652709082,1.0,1.0,94.76086956521739,102.2724762074468,101.0
STR-03,SKU-00009,Dairy,QLD,Metro,2026-07-13,98,667.38,False,6.81,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,92.0,99.0,95.0,99.5,8.812869377601531,1.0,1.0,94.76086956521739,99.41084618153607,99.5
STR-03,SKU-00009,Dairy,QLD,Metro,2026-07-20,94,640.14,False,6.81,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,98.0,92.0,112.0,100.25,8.421203397773196,1.0,1.0,94.76086956521739,98.00310411212428,100.25
STR-03,SKU-00009,Dairy,QLD,Metro,2026-07-27,58,394.98,False,6.81,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,94.0,98.0,99.0,95.75,3.304037933599854,1.0,1.0,94.76086956521739,95.62183738935951,95.75
STR-03,SKU-00010,Household,QLD,Metro,2026-06-08,46,373.06,False,8.11,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,69.0,74.0,55.0,65.0,8.286535263104037,1.0,3.0,52.56521739130435,60.064641988796495,65.0
STR-03,SKU-00010,Household,QLD,Metro,2026-06-15,59,478.49,False,8.11,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,46.0,69.0,62.0,62.75,12.203141671990318,1.0,3.0,52.56521739130435,55.41649335392082,62.75
STR-03,SKU-00010,Household,QLD,Metro,2026-06-22,54,437.93999999999994,False,8.11,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,59.0,46.0,74.0,62.0,12.355835328567093,1.0,3.0,52.56521739130435,54.75575494408708,62.0
STR-03,SKU-00010,Household,QLD,Metro,2026-06-29,40,324.4,False,8.11,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,54.0,59.0,69.0,57.0,9.626352718795768,1.0,3.0,52.56521739130435,54.6716379734742,57.0
STR-03,SKU-00010,Household,QLD,Metro,2026-07-06,57,462.27,False,8.11,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,40.0,54.0,46.0,49.75,8.421203397773187,1.0,3.0,52.56521739130435,51.05823295617575,49.75
STR-03,SKU-00010,Household,QLD,Metro,2026-07-13,49,397.39,False,8.11,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,57.0,40.0,59.0,52.5,8.582928793055823,1.0,3.0,52.56521739130435,51.80883791063784,52.5
STR-03,SKU-00010,Household,QLD,Metro,2026-07-20,64,519.04,False,8.11,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,49.0,57.0,54.0,50.0,7.438637868140466,1.0,3.0,52.56521739130435,50.65942976477764,50.0
STR-03,SKU-00010,Household,QLD,Metro,2026-07-27,44,356.84000000000003,False,8.11,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,64.0,49.0,40.0,52.5,10.344080432788601,1.0,3.0,52.56521739130435,52.51405305096359,52.5
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-06-08,49,537.53,False,10.97,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,49.0,45.0,43.0,46.0,2.5819888974716108,1.0,4.0,44.08695652173913,45.94073212121033,46.0
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-06-15,53,581.41,False,10.97,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,49.0,49.0,47.0,47.5,1.9148542155126755,1.0,4.0,44.08695652173913,47.70706148101348,47.5
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-06-22,49,537.53,False,10.97,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,53.0,49.0,45.0,49.0,3.265986323710904,1.0,4.0,44.08695652173913,47.953715750405436,49.0
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-06-29,39,427.83,False,10.97,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,49.0,53.0,49.0,50.0,1.9999999999999993,1.0,4.0,44.08695652173913,48.78308446676457,50.0
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-07-06,40,438.8,False,10.97,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,39.0,49.0,49.0,47.5,5.9721576223896395,1.0,4.0,44.08695652173913,46.40614768340978,47.5
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-07-13,31,340.07,False,10.97,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,40.0,39.0,53.0,45.25,6.849574196011505,1.0,4.0,44.08695652173913,46.76563755035294,45.25
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-07-20,48,526.5600000000001,False,10.97,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,31.0,40.0,49.0,39.75,7.365459931328116,1.0,4.0,44.08695652173913,42.12205386858127,39.75
STR-03,SKU-00011,Personal Care,QLD,Metro,2026-07-27,29,318.13,False,10.97,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,48.0,31.0,39.0,39.5,6.9522178715380685,1.0,4.0,44.08695652173913,42.73255750108367,39.5
STR-03,SKU-00013,Beverages,QLD,Metro,2026-06-08,139,688.05,False,4.95,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,141.0,132.0,161.0,149.5,15.502687938977903,1.0,0.0,209.32608695652175,136.68653607733847,149.5
STR-03,SKU-00013,Beverages,QLD,Metro,2026-06-15,121,598.95,False,4.95,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,139.0,141.0,164.0,144.0,13.880441875771256,1.0,0.0,209.32608695652175,137.5298127146959,144.0
STR-03,SKU-00013,Beverages,QLD,Metro,2026-06-22,124,613.8,False,4.95,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,121.0,139.0,132.0,133.25,9.03234926989269,1.0,0.0,209.32608695652175,126.51434477256528,133.25
STR-03,SKU-00013,Beverages,QLD,Metro,2026-06-29,118,584.1,False,4.95,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,124.0,121.0,141.0,131.25,10.210288928330954,1.0,0.0,209.32608695652175,127.37587807827913,131.25
STR-03,SKU-00013,Beverages,QLD,Metro,2026-07-06,126,623.7,False,4.95,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,118.0,124.0,139.0,125.5,9.32737905308869,1.0,0.0,209.32608695652175,123.87901097494779,125.5
STR-03,SKU-00013,Beverages,QLD,Metro,2026-07-13,122,603.9,False,4.95,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,126.0,118.0,121.0,122.25,3.4999999999996643,1.0,0.0,209.32608695652175,127.27297363478357,122.25
STR-03,SKU-00013,Beverages,QLD,Metro,2026-07-20,131,648.45,False,4.95,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,122.0,126.0,124.0,122.5,3.415650255319522,1.0,0.0,209.32608695652175,122.4949419070726,122.5
STR-03,SKU-00013,Beverages,QLD,Metro,2026-07-27,83,410.85,False,4.95,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,131.0,122.0,118.0,124.25,5.5602757725372145,1.0,0.0,209.32608695652175,128.02398929751976,124.25
STR-03,SKU-00015,Dairy,QLD,Metro,2026-06-08,99,314.82,False,3.18,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,109.0,106.0,99.0,104.25,4.272001872658784,1.0,1.0,95.17391304347827,102.69041309500129,104.25
STR-03,SKU-00015,Dairy,QLD,Metro,2026-06-15,105,333.90000000000003,False,3.18,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,99.0,109.0,103.0,104.25,4.272001872658784,1.0,1.0,95.17391304347827,108.55136491269124,104.25
STR-03,SKU-00015,Dairy,QLD,Metro,2026-06-22,76,241.68,False,3.18,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,105.0,99.0,106.0,104.75,4.193248541803059,1.0,1.0,95.17391304347827,101.85977048524931,104.75
STR-03,SKU-00015,Dairy,QLD,Metro,2026-06-29,112,356.16,False,3.18,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,76.0,105.0,109.0,97.25,14.750706197783666,1.0,1.0,95.17391304347827,96.81668571521226,97.25
STR-03,SKU-00015,Dairy,QLD,Metro,2026-07-06,102,324.36,False,3.18,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,112.0,76.0,99.0,98.0,15.599145275730125,1.0,1.0,95.17391304347827,99.16037571631239,98.0
STR-03,SKU-00015,Dairy,QLD,Metro,2026-07-13,106,337.08,False,3.18,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,102.0,112.0,105.0,98.75,15.734781006843834,1.0,1.0,95.17391304347827,100.96727368240651,98.75
STR-03,SKU-00015,Dairy,QLD,Metro,2026-07-20,97,308.46,False,3.18,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,106.0,102.0,76.0,99.0,15.874507866387548,1.0,1.0,95.17391304347827,97.57580917202915,99.0
STR-03,SKU-00015,Dairy,QLD,Metro,2026-07-27,51,162.18,False,3.18,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,97.0,106.0,112.0,104.25,6.344288770224766,1.0,1.0,95.17391304347827,103.15637214455788,104.25
STR-03,SKU-00016,Household,QLD,Metro,2026-06-08,74,257.52,False,3.48,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,78.0,79.0,78.0,82.5,8.346656017032604,1.0,3.0,76.8913043478261,77.8715694746938,82.5
STR-03,SKU-00016,Household,QLD,Metro,2026-06-15,175,271.44,False,3.48,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,74.0,78.0,95.0,81.5,9.25562891794321,1.0,3.0,76.8913043478261,74.98805190303617,81.5
STR-03,SKU-00016,Household,QLD,Metro,2026-06-22,82,285.36,False,3.48,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,175.0,74.0,79.0,101.5,49.04759593157107,1.0,3.0,76.8913043478261,66.72233094952651,101.5
STR-03,SKU-00016,Household,QLD,Metro,2026-06-29,73,254.04,False,3.48,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,82.0,175.0,78.0,102.25,48.609841253255155,1.0,3.0,76.8913043478261,71.09881587977046,102.25
STR-03,SKU-00016,Household,QLD,Metro,2026-07-06,86,299.28000000000003,False,3.48,20.3,3.557142857142857,0.0,28,7,-0.23931566428755743,-0.9709418174260521,73.0,82.0,74.0,101.0,49.49747468305833,1.0,3.0,76.8913043478261,74.58460616703715,101.0
STR-03,SKU-00016,Household,QLD,Metro,2026-07-13,77,267.96,False,3.48,18.385714285714283,6.071428571428571,0.0,29,7,-0.3546048870425356,-0.9350162426854148,86.0,73.0,175.0,104.0,47.644516998286385,1.0,3.0,76.8913043478261,80.87510677505834,104.0
STR-03,SKU-00016,Household,QLD,Metro,2026-07-20,63,219.24,False,3.48,19.357142857142858,2.442857142857143,0.0,30,7,-0.46472317204376806,-0.8854560256532101,77.0,86.0,82.0,79.5,5.686240703077308,1.0,3.0,76.8913043478261,77.06208359954674,79.5
STR-03,SKU-00016,Household,QLD,Metro,2026-07-27,40,139.2,False,3.4799999999999995,19.02,6.0200000000000005,0.0,31,7,-0.5680647467311556,-0.8229838658936565,63.0,77.0,73.0,74.75,9.535023160258525,1.0,3.0,76.8913043478261,70.97101287690353,74.75
STR-03,SKU-00017,Beverages,QLD,Metro,2026-06-08,132,493.68,False,3.7399999999999998,20.485714285714288,4.485714285714286,1.0,24,6,0.23931566428755768,-0.970941817426052,155.0,139.0,180.0,158.25,16.879474715365568,1.0,0.0,215.1086956521739,141.58720218689788,158.25
STR-03,SKU-00017,Beverages,QLD,Metro,2026-06-15,127,474.98,False,3.7399999999999998,20.17142857142857,4.914285714285714,0.0,25,6,0.12053668025532308,-0.992708874098054,132.0,155.0,159.0,146.25,12.841988423397115,1.0,0.0,215.1086956521739,138.10471236504074,146.25
STR-03,SKU-00017,Beverages,QLD,Metro,2026-06-22,128,478.71999999999997,False,3.7399999999999998,19.400000000000002,4.042857142857143,0.0,26,6,-3.216245299353273e-16,-1.0,127.0,132.0,139.0,138.25,12.203141671990272,1.0,0.0,215.1086956521739,134.04596294401523,138.25
STR-03,SKU-00017,Beverages,QLD,Metro,2026-06-29,141,527.34,False,3.7399999999999998,20.24285714285714,5.728571428571429,0.0,27,6,-0.12053668025532283,-0.992708874098054,128.0,127.0,155.0,135.5,13.178264933847153,1.0,0.0,215.1086956521739,134.02329739041534,135.5
